relative_path,bytes,sha256,acquired_or_generated,phase0_role,tracked_by_git
"data/raw/phase0_metadata/PMC13307378_supplementary/IANN_A_2690717_SM4886/suppl_data/Suppl_fig, table caption.docx",12197,78de6831f8ce6440ab2b6bf2311fa1301013a583ec218d09e86ff31af707aba7,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC13307378_supplementary/IANN_A_2690717_SM4886/suppl_data/Table S1.txt,1016,390cff8d704042ddf9104be2d9ab2f332b7230b317d2852a7c96e4dad92b752e,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC13307378_supplementary/IANN_A_2690717_SM4886/suppl_data/Table S2.txt,11115,726a64851bb5a6b14b2217a330920d65fb798ead48d6d69d28470638ee1e5b41,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC13307378_supplementary/IANN_A_2690717_SM4886.zip,18165798,2e26a84f9fa4144b64c3a8b1e10543628dee7efd942f1791e035b171196caf32,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC13307378_supplementary.zip,20354449,e586a028cf901b868c26ced71db03ff4c7cfb455c5e9f1ea342254e29cebac18,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_fulltext.xml,199022,5862d489dd5cb5d161869e9da303f7d09294d166d1f438d217f8d63fdfe9252e,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-1_Supplementary_legends.docx,17142,ddf12c9770ecd943ef7afc57166c5c1e0a9be0de639791a0e6d31ce86f594bda,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-2_Supplementary_Notes.docx,21464,75009833aae8e53fc8636a6fd1d5be01578b5cf20f6d8f668135bdc4d17463d1,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_1.xlsx,64439,aaaf731c2a471ae906037e1ad4df28e0f9284ebf432e439aeb3eabcb44a59151,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_10.xlsx,2214108,d3ea0bd2abb9144462798d215bff482891e5c8f22564c33807e7641abbe0f157,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_11.csv,28151,109e5e5e5c8c4fe78fa0aa5b43a94c02f61883b2bb4b21469fb3b9be7f6e256e,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_12.csv,542,aac7730035c14bd11f73b431f2b07f4d5f9a41fba63a7af177aefbb27cd90376,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_13.csv,27840,c1a6515800bd8a1f4825a4ae3868b59e831b11c7a21696a32877a908f1e5659a,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_14.xlsx,2673871,5a629c595936b9182b7b2d491689684edaa07fd330bef7b39b09142ea6e2f542,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_15.csv,9838,1ebbac682181f5cefaa86622fe2270b7bccee33a9f46ae88d2427f2897b6b575,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_16.csv,44530,c2bfd5d4528b52629dda435912e80b6ed08c358e7f6e95beb416bbe6e5398b30,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_17.csv,7616,b013398834616b9fd73cf86fac60e26fa6cea93ce8088a5813f3f50b48a8fdaa,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_18.xlsx,17437,d8cc3b53316bfe44fc1f94d9c643a17dec4f2e742ed207af94fc93ee7870b548,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_19.pdf,64813,c5dc9297fd96c546bf36692717473a0791ee37132fe8b440e28fb54f225694df,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_2.csv,450,b54930acf36ec59fe64c2548b383c19d7c338d119c6fbc6b7c57aca4eafaa050,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_3.csv,181227,3b719ee2180d5bfea0bcf7ef485980752d902380b2ca4ed764f431d5a735182b,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_4.csv,92505,176dd6e86a788f71864307efbd5b6f38bf568b2335013071522ded4b9a0dfcfb,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_5.csv,46457,0281c4457dd5e91b6158ab7d59d06a496a9817d9a78db2b31434f2e0f4af5439,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_6.csv,24029,59977486429417b94a6f781030d9e709307707aafc11da9e37d400119fc84dd9,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_7.csv,26753,d91ca324264afa45f6c721cdd6e65c639798a98ba9ca1136068e4a0d32c4cf2c,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_8.csv,113670,62c95f464c08acd45b955e25db7660b661a4bdfec527ea8b0158f2a87b6fa61d,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary/EMS84316-supplement-Suppl_Table_9.xlsx,3732795,aff296ed9a2e3c67c753b444ad37e943a39a17bf88799a65cecd153224fe6480,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC6876711_supplementary.zip,61408333,e9ba2bdb127465ef5612f8011955aca6df28bd2668857e87580e4638469495fc,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC9932584_fulltext.xml,98773,c9cfb306a0471d727de1a63fa1115fe813f7a4e18f99b37bb516c6165e982614,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC9932584_supplementary/DataSheet_1.docx,1493338,29165f46473c732628d845339d4cd479d2d5404ca8794af0b033315a3df4bc6c,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC9932584_supplementary/Table_1.xlsx,11643,e8753c57d5e7040fc99978823ef455df9ae42c3cc2ba5f3f2785ddd999d80a84,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
data/raw/phase0_metadata/PMC9932584_supplementary.zip,2803972,edfe380ea4a6e840efb5bccf07d167b9337c620d81a57eff585712ea742ecbf6,2026-08-30,source metadata/supplement,no; immutable source data are represented by this manifest
