dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,endpoint_limitation,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,uncertainty_status,permutation_status
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_ENDO_6_SAENDO1,endothelial,singscore,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.8997773517990173,0.950798214851799,0.05102086305278175,0.009486985325669021,5.377984818289341,3.073134181879623,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_ENDO_6_SAENDO1,endothelial,standardized_mean,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.5869380640733186,0.5869380640733197,1.1738761281466383,0.4339655370897077,2.7049985029202426,1.5457134302401385,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_ENDO_7_SAENDO2,endothelial,singscore,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.979399773836448,0.9769253128879214,-0.0024744609485266578,0.005875879101077505,-0.42112182806363335,-0.24064104460779048,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_ENDO_7_SAENDO2,endothelial,standardized_mean,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.23142981581245917,0.23142981581245986,0.46285963162491905,0.7477106401106849,0.6190357697148742,0.35373472555135665,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,singscore,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.5642974214370892,0.621772737195134,0.057475315758044876,0.0016193941983438987,35.49186221416811,20.281064122381775,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,standardized_mean,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.2590599450984932,0.25905994509849306,0.5181198901969863,0.12444682984673634,4.163383597919543,2.37907634166831,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,singscore,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.946702834527971,0.954072097296703,0.0073692627687319545,0.0003692088392528494,19.95960547327303,11.405488841870302,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,standardized_mean,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.2344220743097165,0.23442207430971707,0.4688441486194336,0.24993502507943738,1.8758641309693183,1.0719223605538961,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,singscore,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.9542109116976789,0.927178032220095,-0.027032879477583927,0.006461538210271207,-4.183660081838205,-2.3906629039075455,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,standardized_mean,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.45733738223314074,-0.4573373822331408,-0.9146747644662816,0.2186828255638677,-4.1826547745933755,-2.3900884426247857,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,singscore,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.2725117057160261,0.27397207902608445,0.0014603733100583272,0.040619922350658554,0.03595214430621999,0.02054408246069714,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,standardized_mean,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.012301702920511082,-0.01230170292051104,-0.024603405841022122,0.1934999057958974,-0.1271494460931348,-0.07265682633893417,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,singscore,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.79100438768811,0.7717637334994103,-0.01924065418869969,0.022409060759387454,-0.8586104699028728,-0.490634554230213,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,standardized_mean,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.13453749006654805,-0.13453749006654778,-0.26907498013309583,0.32788936711641165,-0.8206273429951306,-0.46892991028293174,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,singscore,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.639280323017275,0.6966187570258552,0.057338434008580186,0.029163527670922573,1.9661007631031324,1.123486150344647,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,standardized_mean,directional,30,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.33156721356902935,0.33156721356902946,0.6631344271380588,0.23406142470902885,2.8331641062273625,1.618950917844207,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,singscore,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.9483197147526372,0.9640439756351211,0.01572426088248391,0.016231030849005863,0.9687777091155616,0.5535872623517495,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,standardized_mean,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.15455294671524125,0.1545529467152405,0.3091058934304818,0.40526163470229465,0.7627316946928645,0.43584668268163684,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,singscore,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.6279528602844173,0.6680131630908365,0.040060302806419146,0.07106763256793598,0.5636926594976149,0.32211009114149425,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,standardized_mean,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.02466875281692142,0.02466875281692136,0.04933750563384278,0.201575232831016,0.24475976011995115,0.1398627200685435,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,singscore,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.7111225707466757,0.7726476730310263,0.0615251022843506,0.11287918652816914,0.5450526724782601,0.31145866998757715,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,standardized_mean,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.022912866304162463,0.02291286630416209,0.04582573260832455,0.46678232821018006,0.09817366647970101,0.05609923798840057,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,singscore,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.9492430097995233,0.9288730548243599,-0.020369954975163362,0.061219373956247033,-0.3327370676760203,-0.19013546724344016,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,standardized_mean,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.1332228629332595,0.13322286293325974,0.26644572586651927,0.9299784542746193,0.2865074181469572,0.1637185246554041,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,singscore,directional,20,primary,0.851063829787234,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.7663436942296253,0.8254747917906008,0.059131097560975454,0.07683088954696504,0.7696266164513156,0.4397866379721803,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,standardized_mean,directional,20,primary,0.851063829787234,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.15248467250879857,0.15248467250879796,0.30496934501759654,0.14898837617598773,2.046933813530267,1.1696764648744382,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,singscore,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,0.6143453660327906,0.5846612716832984,-0.02968409434949215,0.10511826526765437,-0.28238759718789,-0.16136434125022286,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
GSE181483_human,cirrhosis_vs_healthy_directional,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,standardized_mean,directional,20,primary,1.0,positive_case_higher,two donors per group; no standalone inferential claim,2,2,-0.010510157392211603,0.01051015739221143,0.021020314784423032,0.24093868021535952,0.08724342129555258,0.04985338359745862,not estimated: n=2 per group directional display only,not tested: frozen no standalone p-value boundary
